100.0,63.0,104.0,155.0,40.0,8.6,-7.9,4.4,open
100.0,63.0,104.0,154.0,41.0,8.6,-7.9,3.4,open
100.0,63.0,103.0,154.0,40.0,8.6,-7.9,4.4,open
100.0,63.0,104.0,154.0,41.0,6.6,-7.9,5.4,open
100.0,63.0,104.0,154.0,41.0,7.6,-5.9,4.4,open
100.0,63.0,104.0,154.0,42.0,7.6,-7.9,4.4,open
100.0,63.0,104.0,155.0,40.0,9.6,-7.9,5.4,open
101.0,63.0,104.0,154.0,40.0,7.6,-6.9,6.4,open
100.0,63.0,104.0,155.0,40.0,8.6,-7.9,5.4,open
100.0,63.0,103.0,154.0,40.0,8.6,-6.9,4.4,open
100.0,63.0,104.0,154.0,40.0,7.6,-7.9,4.4,open
100.0,63.0,104.0,155.0,41.0,8.6,-5.9,5.4,open
100.0,63.0,104.0,154.0,40.0,8.6,-7.9,4.4,open
100.0,63.0,104.0,154.0,41.0,6.6,-6.9,5.4,open
100.0,63.0,104.0,155.0,40.0,9.6,-8.9,4.4,open
101.0,63.0,105.0,155.0,40.0,9.6,-7.9,4.4,open
100.0,63.0,104.0,154.0,41.0,8.6,-7.9,7.4,open
101.0,63.0,103.0,155.0,41.0,8.6,-7.9,6.4,open
97.0,63.0,104.0,154.0,40.0,9.6,-8.9,5.4,open
100.0,62.0,104.0,154.0,41.0,5.6,-6.9,5.4,open
100.0,63.0,104.0,154.0,40.0,5.6,-6.9,5.4,open
100.0,63.0,104.0,155.0,40.0,7.6,-7.9,4.4,open
100.0,63.0,104.0,154.0,40.0,6.6,-6.9,4.4,open
100.0,63.0,104.0,154.0,40.0,6.6,-6.9,5.4,open
100.0,63.0,103.0,154.0,40.0,7.6,-8.9,5.4,open
100.0,63.0,104.0,154.0,41.0,8.6,-7.9,4.4,open
100.0,63.0,104.0,154.0,40.0,6.6,-7.9,4.4,open
100.0,63.0,104.0,154.0,41.0,7.6,-7.9,4.4,open
100.0,63.0,104.0,155.0,41.0,7.6,-7.9,3.4,open
100.0,63.0,104.0,154.0,40.0,7.6,-7.9,4.4,open
101.0,63.0,104.0,154.0,41.0,7.6,-7.9,6.4,open
100.0,63.0,104.0,154.0,40.0,8.6,-7.9,5.4,open
100.0,63.0,104.0,154.0,41.0,9.6,-7.9,5.4,open
100.0,63.0,103.0,154.0,40.0,7.6,-5.9,7.4,open
100.0,63.0,104.0,154.0,40.0,10.6,-6.9,8.4,open
100.0,63.0,104.0,155.0,41.0,10.6,-10.9,5.4,open
100.0,63.0,104.0,154.0,41.0,7.6,-8.9,6.4,open
100.0,63.0,104.0,154.0,41.0,8.6,-15.9,5.4,open
100.0,63.0,104.0,154.0,40.0,7.6,-9.9,6.4,open
100.0,63.0,104.0,154.0,41.0,6.6,-8.9,7.4,open
101.0,63.0,103.0,154.0,41.0,7.6,-8.9,6.4,open
100.0,62.0,103.0,153.0,40.0,8.6,-8.9,5.4,open
100.0,63.0,104.0,154.0,40.0,6.6,-8.9,5.4,open
100.0,63.0,104.0,154.0,40.0,8.6,-9.9,3.4,open
100.0,63.0,104.0,154.0,40.0,8.6,-8.9,4.4,open
100.0,63.0,103.0,153.0,40.0,7.6,-7.9,5.4,open
100.0,63.0,104.0,154.0,40.0,7.6,-9.9,6.4,open
100.0,63.0,103.0,154.0,40.0,9.6,-8.9,6.4,open
100.0,63.0,103.0,154.0,41.0,9.6,-9.9,5.4,open
100.0,63.0,104.0,154.0,40.0,7.6,-10.9,4.4,open
100.0,62.0,104.0,154.0,41.0,6.6,-8.9,3.4,open
100.0,62.0,103.0,154.0,41.0,7.6,-7.9,5.4,open
100.0,63.0,103.0,154.0,40.0,7.6,-6.9,6.4,open
100.0,63.0,104.0,154.0,41.0,8.6,-6.9,6.4,open
100.0,63.0,103.0,154.0,41.0,7.6,-7.9,6.4,open
100.0,63.0,104.0,154.0,40.0,7.6,-7.9,7.4,open
100.0,63.0,103.0,154.0,40.0,6.6,-8.9,6.4,open
100.0,63.0,104.0,154.0,41.0,6.6,-7.9,5.4,open
101.0,63.0,103.0,154.0,40.0,7.6,-6.9,5.4,open
100.0,63.0,103.0,154.0,40.0,7.6,-8.9,5.4,open
100.0,63.0,104.0,154.0,41.0,6.6,-7.9,5.4,open
100.0,63.0,104.0,154.0,40.0,6.6,-7.9,5.4,open
100.0,63.0,104.0,155.0,40.0,6.6,-7.9,4.4,open
101.0,63.0,103.0,154.0,40.0,9.6,-8.9,4.4,open
101.0,63.0,104.0,155.0,40.0,8.6,-8.9,5.4,open
100.0,63.0,104.0,154.0,41.0,7.6,-8.9,5.4,open
97.0,63.0,103.0,154.0,40.0,9.6,-8.9,6.4,open
100.0,62.0,103.0,155.0,40.0,8.6,-7.9,6.4,open
101.0,63.0,103.0,154.0,41.0,8.6,-8.9,5.4,open
100.0,63.0,103.0,155.0,40.0,8.6,-7.9,6.4,open
100.0,61.0,104.0,154.0,41.0,7.6,-7.9,6.4,open
100.0,63.0,103.0,154.0,40.0,9.6,-8.9,4.4,open
100.0,63.0,103.0,154.0,41.0,6.6,-6.9,5.4,open
100.0,63.0,104.0,155.0,40.0,8.6,-7.9,3.4,open
100.0,63.0,104.0,155.0,41.0,8.6,-7.9,4.4,open
100.0,63.0,104.0,154.0,41.0,7.6,-8.9,5.4,open
100.0,63.0,103.0,154.0,40.0,8.6,-7.9,5.4,open
100.0,63.0,103.0,153.0,41.0,8.6,-7.9,5.4,open
101.0,62.0,104.0,154.0,41.0,9.6,-7.9,6.4,open
100.0,63.0,103.0,154.0,40.0,7.6,-7.9,6.4,open
100.0,63.0,104.0,154.0,41.0,8.6,-8.9,4.4,open
100.0,63.0,103.0,154.0,41.0,7.6,-6.9,7.4,open
100.0,63.0,103.0,154.0,41.0,9.6,-7.9,5.4,open
100.0,63.0,104.0,154.0,40.0,7.6,-6.9,5.4,open
100.0,63.0,104.0,155.0,40.0,7.6,-7.9,7.4,open
100.0,63.0,103.0,154.0,41.0,9.6,-6.9,4.4,open
101.0,63.0,104.0,155.0,41.0,8.6,-6.9,4.4,open
101.0,63.0,103.0,154.0,40.0,7.6,-6.9,4.4,open
101.0,63.0,104.0,154.0,41.0,9.6,-6.9,3.4,open
100.0,63.0,104.0,154.0,40.0,8.6,-6.9,4.4,open
100.0,63.0,104.0,155.0,40.0,9.6,-7.9,5.4,open
100.0,63.0,103.0,155.0,41.0,9.6,-6.9,5.4,open
97.0,63.0,103.0,154.0,41.0,9.6,-9.9,4.4,open
100.0,62.0,104.0,154.0,41.0,8.6,-7.9,4.4,open
100.0,63.0,103.0,154.0,41.0,9.6,-7.9,5.4,open
100.0,63.0,104.0,155.0,41.0,8.6,-8.9,5.4,open
100.0,63.0,103.0,154.0,41.0,7.6,-7.9,8.4,open
100.0,63.0,104.0,155.0,41.0,7.6,-8.9,6.4,open
100.0,63.0,104.0,155.0,41.0,7.6,-7.9,6.4,open
101.0,63.0,104.0,154.0,40.0,9.6,-7.9,5.4,open
98.0,61.0,103.0,155.0,40.0,7.6,-7.9,4.4,open
100.0,62.0,103.0,154.0,41.0,7.6,-7.9,5.4,open
100.0,63.0,104.0,155.0,40.0,7.6,-8.9,4.4,open
100.0,63.0,104.0,154.0,39.0,9.6,-7.9,6.4,open
100.0,63.0,103.0,154.0,41.0,7.6,-6.9,6.4,open
100.0,63.0,104.0,154.0,41.0,10.6,-8.9,4.4,open
100.0,62.0,104.0,155.0,41.0,8.6,-7.9,6.4,open
100.0,63.0,104.0,155.0,41.0,7.6,-7.9,3.4,open
100.0,63.0,104.0,155.0,40.0,8.6,-8.9,4.4,open
100.0,63.0,104.0,154.0,40.0,7.6,-7.9,4.4,open
100.0,63.0,104.0,154.0,41.0,7.6,-6.9,5.4,open
101.0,63.0,104.0,154.0,41.0,8.6,-6.9,4.4,open
100.0,63.0,104.0,154.0,40.0,8.6,-6.9,6.4,open
100.0,63.0,104.0,154.0,40.0,7.6,-7.9,4.4,open
100.0,63.0,104.0,154.0,40.0,9.6,-7.9,4.4,open
100.0,63.0,104.0,154.0,41.0,7.6,-8.9,4.4,open
100.0,63.0,104.0,154.0,41.0,6.6,-6.9,4.4,open
100.0,63.0,104.0,154.0,40.0,7.6,-7.9,6.4,open
101.0,63.0,104.0,154.0,41.0,8.6,-8.9,5.4,open
101.0,63.0,103.0,155.0,41.0,6.6,-7.9,5.4,open
100.0,63.0,104.0,155.0,40.0,10.6,-8.9,5.4,open
100.0,63.0,104.0,154.0,41.0,6.6,-7.9,5.4,open
100.0,63.0,104.0,154.0,40.0,6.6,-7.9,6.4,open
100.0,63.0,104.0,154.0,41.0,8.6,-8.9,5.4,open
100.0,62.0,104.0,154.0,40.0,7.6,-8.9,6.4,open
100.0,63.0,104.0,154.0,41.0,9.6,-8.9,6.4,open
101.0,63.0,104.0,154.0,40.0,8.6,-8.9,5.4,open
101.0,63.0,104.0,154.0,40.0,8.6,-7.9,4.4,open
100.0,63.0,104.0,154.0,41.0,7.6,-8.9,6.4,open
101.0,63.0,104.0,154.0,41.0,9.6,-8.9,4.4,open
100.0,63.0,104.0,154.0,40.0,7.6,-8.9,5.4,open
101.0,63.0,103.0,154.0,40.0,9.6,-8.9,5.4,open
100.0,63.0,104.0,154.0,40.0,8.6,-9.9,4.4,open
101.0,63.0,104.0,154.0,41.0,8.6,-9.9,5.4,open
100.0,63.0,104.0,154.0,39.0,8.6,-7.9,7.4,open
101.0,63.0,104.0,154.0,40.0,7.6,-8.9,5.4,open
100.0,63.0,104.0,154.0,41.0,9.6,-9.9,5.4,open
101.0,63.0,103.0,154.0,41.0,8.6,-8.9,5.4,open
101.0,63.0,101.0,154.0,40.0,7.6,-7.9,6.4,open
100.0,63.0,103.0,154.0,38.0,8.6,-7.9,5.4,open
101.0,63.0,103.0,155.0,41.0,8.6,-8.9,5.4,open
100.0,63.0,104.0,154.0,41.0,9.6,-8.9,4.4,open
100.0,63.0,103.0,154.0,40.0,9.6,-7.9,4.4,open
98.0,63.0,104.0,154.0,41.0,6.6,-7.9,4.4,open
100.0,62.0,104.0,154.0,41.0,8.6,-7.9,5.4,open
